park_name,park_type,address,latitude,longitude,area
독립문어린이공원,어린이공원,서울특별시 서대문구 영천동 263,37.571549,126.9604898,2600
연서어린이공원,어린이공원,서울특별시 서대문구 연희동 519-7,37.57210598,126.9233003,1582
북가좌정원지구어린이공원,어린이공원,서울특별시 서대문구 북가좌동 459-1,37.579749,126.9167807,1869
홍은동어린이공원,어린이공원,서울특별시 서대문구 홍은동 8-158,37.601593,126.950296,1552
아름다운소공원,소공원,서울특별시 서대문구 홍제동 469-1,37.58485193,126.9471888,441.5
중앙근린공원,근린공원,서울특별시 서대문구 북가좌동 480,37.57514307,126.9133826,15466
솟대어린이공원,어린이공원,서울특별시 서대문구 남가좌동 379-3,37.572759,126.9128368,1474.5
나비울어린이공원,어린이공원,서울특별시 서대문구 북가좌동 475,37.57480967,126.909632,6757
홍은3소공원,소공원,서울특별시 서대문구 홍은동 산1-549,37.59965931,126.9433995,747
거꾸로어린이공원,어린이공원,서울특별시 서대문구 북가좌동 338-21,37.58503469,126.913284,1125.3
문화소공원,소공원,서울특별시 서대문구 홍제동 280-2,37.59467058,126.948792,1456
한울소공원,소공원,서울특별시 서대문구 남가좌동 382-5,37.57089843,126.9165627,1006
무궁화소공원,소공원,서울특별시 서대문구 홍제동 451-1,37.58489844,126.9401841,672
하늘소공원,소공원,서울특별시 서대문구 홍은동 445-3,37.59385753,126.942133,1375
모래내어린이공원,어린이공원,서울특별시 서대문구 남가좌동 383-2,37.57238084,126.9137262,1766.3
맑은소리,소공원,서울특별시 성북구 길음동 499,37.6108385,127.0245875,2549.1
정릉동,근린공원,서울특별시 성북구 정릉동 1021-2,37.61846189,127.0045308,5779.1
자주바위,어린이공원,서울특별시 성북구 보문동6가 458-3,37.58287149,127.0178925,1519.3
별빛누리,소공원,서울특별시 성북구 길음동 1284,37.607290872,127.016110077,949
돌이음,소공원,서울특별시 성북구 석관동 410,37.609278297,127.052369052,1103.4
휘경,어린이공원,서울특별시 동대문구 휘경동 372-2,37.5898404,127.0638031,3426.3
장이,소공원,서울특별시 동대문구 장안동 587-1,37.5690595,127.069425,1403.6
휘경마당,소공원,서울특별시 동대문구 휘경동 375-1,37.5898404,127.0638031,654
용두5구역,어린이공원,서울특별시 동대문구 용두동 795-2,37.5756117,127.0350625,4063
용두6구역,소공원,서울특별시 동대문구 용두동 765-12,37.5789781965,127.0265650495,1865
용두6구역 대체공원,소공원,서울특별시 동대문구 답십리동 53-43,37.5723427542,127.0583285711,142
간데메,근린공원,서울특별시 동대문구 답십리동 471,37.5727809772,127.0490643204,15179.7
가재울어린이공원,어린이공원,서울특별시 서대문구 남가좌동 385-2,37.57309232,126.9191177,9508
북아현어린이공원,어린이공원,서울특별시 서대문구 북아현동 216-59,37.55849107,126.9517607,2357.2
한성어린이공원,어린이공원,서울특별시 서대문구 북아현동 147-48,37.55900376,126.955252,2240.8
너른바위어린이공원,어린이공원,서울특별시 서대문구 북아현동 216-37,37.55832008,126.9522503,2592.2
복주산근린공원,근린공원,서울특별시 서대문구 북아현동176-25,37.56181347,126.9551252,11430
아현역소공원,소공원,서울특별시 서대문구 북아현동136-3,37.55768632,126.9559516,563
남가좌동소공원,소공원,서울특별시 서대문구 남가좌동 388-7,37.58077778,126.9196878886,402
남가좌동어린이공원,어린이공원,서울특별시 서대문구 남가좌동 224-114,37.57760952,126.9178882,4144
연희푸르지오어린이공원,어린이공원,서울특별시 서대문구 연희동 717-50,37.57668706,126.9300362,2053
상수소공원,소공원,서울특별시 마포구 상수동 399,37.545926,126.927163,1413.0
산사나무소공원,소공원,서울특별시 마포구 상암동 1618-1,37.575268,126.896265,714.0
현석소공원,소공원,서울특별시 마포구 현석동 225-2일대,37.542983,126.934492,6038.0
노고산소공원,소공원,서울특별시 마포구 노고산동 57-53,37.555063,126.935013,1510.0
무쇠막소공원,소공원,서울특별시 마포구 노고산동 123-1일원,37.552612,126.934174,449.1
독막소공원,소공원,서울특별시 마포구 대흥동 18-101일대,37.554491,126.943779,2626.0
아소정소공원,소공원,서울특별시 마포구 공덕동 479-1,37.545468,126.948266,1454.8
큰우물소공원,소공원,서울특별시 마포구 공덕동 479-4,37.545536,126.394964,547.4
소금동네소공원,소공원,서울특별시 마포구 염리동 532-8,37.554090,126.946358,1217.9
쌍룡산소공원,소공원,서울특별시 마포구 염리동 533-1,37.551687,126.950591,885.9
밤섬문화공원,문화공원,서울특별시 마포구 신정동 76-1,37.542784,126.931869,1638.0
서강나루문화공원,문화공원,서울특별시 마포구 창전동 165-5,37.545250,126.931077,2429.0
당인동문화공원,문화공원,서울특별시 마포구 당인동 27-9,37.545411,126.920154,301.0
가온문화공원,문화공원,서울특별시 마포구 상암동 1594,37.581827,126.887611,4631.0
DMC문화공원,문화공원,서울특별시 마포구 상암동 1611,37.578087,126.892245,3829.0
물빛문화공원,문화공원,"서울특별시 마포구 상암동 1608,1609",37.580050,126.893162,5827.0
휴암문화공원,문화공원,서울특별시 마포구 상암동 670,37.584719997,126.8781706721,5285.0
홍익문화공원,문화공원,서울특별시 마포구 서교동 359,37.552186,126.922987,2230.0
양화진역사공원,역사공원,서울특별시 마포구 합정동 139-21 일대,37.545546,126.911201,4804.0
외국인묘지공원,묘지공원,서울특별시 마포구 합정동145-3 등 10필지,37.546524,126.911775,13224.0
중동어린이공원,어린이공원,서울특별시 마포구 중동 228,37.568461,126.910438,377.0
샘터어린이공원,어린이공원,서울특별시 마포구 중동 36-34,37.569894,126.906749,123.0
개나리어린이공원,어린이공원,서울특별시 마포구 중동 40-5 일대,37.569918,126.909182,1481.0
새누리어린이공원,어린이공원,서울특별시 마포구 상암동 1619,37.575503,126.898226,2897.0
휴암어린이공원,어린이공원,서울특별시 마포구 상암동 14-5,37.577136,126.895662,921.0
부엉바위어린이공원,어린이공원,서울특별시 마포구 상암동 1636,37.575395,126.892472,1511.0
물치어린이공원,어린이공원,서울특별시 마포구 상암동 1656,37.577694,126.887921,1522.0
귀리어린이공원,어린이공원,서울특별시 마포구 상암동 1681,37.581473,126.880714,1504.0
목련어린이공원,어린이공원,서울특별시 마포구 상암동1742,37.587380,126.880225,1501.0
산수유어린이공원,어린이공원,서울특별시 마포구 상암동1744,37.585485,126.879008,2011.0
산딸나무어린이공원,어린이공원,서울특별시 마포구 상암동1753,37.583547,126.877927,1499.0
애오개도담어린이공원,어린이공원,서울특별시 마포구 아현동 800-6,37.553433,126.958529,3212.0
쌍룡산어린이공원,어린이공원,서울특별시 마포구 아현동 769,37.552173,126.950512,5911.0
토정어린이공원,어린이공원,서울특별시 마포구 용강동 63-2,37.540558,126.943410,2631.0
애오개어린이공원,어린이공원,서울특별시 마포구 아현동 802번지 일대,37.555353,126.958672,1424.0
망원어린이공원,어린이공원,서울특별시 마포구 망원동 458-64,37.552132,126.904303,2862.0
광흥창어린이공원,어린이공원,서울특별시 마포구 창전동 26-1,37.549510,126.930846,1353.0
신수어린이공원,어린이공원,서울특별시 마포구 신수동 95-5일원,37.550366,126.933878,3792.2
염리어린이공원,어린이공원,서울특별시 마포구 염리동 533-10,37.549782,126.946303,1933.0
공덕소공원,소공원,서울특별시 마포구 공덕동 475-1일대,37.548506,126.954637,1310.0
만리재소공원,소공원,서울특별시 마포구 신공덕동 176,37.544438,126.955226,883.0
단풍소공원,소공원,서울특별시 마포구 공덕동 470-3,37.548729,126.953344,274.0
아현새싹소공원,소공원,서울특별시 마포구 아현동 786,37.551847,126.954409,613.0
아현초록소공원,소공원,서울특별시 마포구 아현동 776,37.554389,126.953208,1035.0
용강나루소공원,소공원,서울특별시 마포구 용강동 506,37.541863,126.942271,1088.0
용강소공원,소공원,서울특별시 마포구 용강동 507,37.543026,126.940308,951.0
대흥소공원,소공원,서울특별시 마포구 대흥동 804-4,37.548567,126.941091,1820.0
복자기소공원,소공원,서울특별시 마포구 신수동 460,37.545885,126.936601,707.0
상수나루소공원,소공원,서울특별시 마포구 상수동 402-2,37.546110,126.926336,1359.0
복사꽃어린이공원,어린이공원,서울특별시 마포구 도화동 533,37.538935,126.946352,1553.0
도화소어린이공원,어린이공원,서울특별시 마포구 도화동 540,37.541053,126.945360,1646.0
삼개어린이공원,어린이공원,서울특별시 마포구 도화동 555-1,37.540357,126.945076,3029.0
대흥어린이공원,어린이공원,서울특별시 마포구 대흥동 660-1,37.543749,126.943687,1486.0
현석어린이공원,어린이공원,서울특별시 마포구 현석동 1-5,37.544342,126.933325,1622.0
창전어린이공원,어린이공원,서울특별시 마포구 창전동 35-28,37.550161,126.929162,1185.0
와우어린이공원,어린이공원,서울특별시 마포구 상수동 72-7,37.548829,126.925356,2924.0
서교어린이공원,어린이공원,서울특별시 마포구 서교동 391-1,37.552019,126.915475,1761.0
잔다리어린이공원,어린이공원,서울특별시 마포구 서교동 479-1,37.554524,126.912530,774.0
윗잔다리어린이공원,어린이공원,서울특별시 마포구 동교동 168-1,37.557013,126.925668,3251.0
동교어린이공원,어린이공원,서울특별시 마포구 동교동 197-17,37.560093,126.923451,978.0
합정어린이공원,어린이공원,서울특별시 마포구 서교동 489,37.551673,126.913138,3005.0
양화어린이공원,어린이공원,서울특별시 마포구 합정동 394-1,37.550350,126.908449,1388.0
한마음어린이공원,어린이공원,서울특별시 마포구 망원동 381-1,37.554689,126.908012,770.0
옹달샘어린이공원,어린이공원,서울특별시 마포구 망원동 408-3,37.555005,126.902213,1134.0
두리어린이공원,어린이공원,서울특별시 마포구 망원2동 436-1,37.560249,126.901287,1007.0
망원새싹어린이공원,어린이공원,서울특별시 마포구 망원2동 509-1,37.559070,126.898531,559.0
느티나무어린이공원,어린이공원,서울특별시 마포구 연남동 563-5,37.559509,126.918717,993.0
은행나무어린이공원,어린이공원,서울특별시 마포구 연남동 250-1,37.564634,126.922412,994.0
다솜어린이공원,어린이공원,서울특별시 마포구 성산동 113-2,37.562273,126.915497,975.0
뒤뜰어린이공원,어린이공원,서울특별시 마포구 성산동 588-8,37.563171,126.909337,530.0
외주목어린이공원,어린이공원,서울특별시 마포구 성산동 587-18 일대,37.562753,126.907962,263.0
성메어린이공원,어린이공원,서울특별시 마포구 성산동 667-1,37.568099,126.914835,640.0
성황당어린이공원,어린이공원,서울특별시 마포구 성산동 147-5,37.569036,126.907328,1367.0
큰길어린이공원,어린이공원,서울특별시 마포구 성산동 200-50,37.567792,126.908240,942.0
쌍둥이어린이공원,어린이공원,서울특별시 마포구 성산동 200-335,37.565742,126.906753,905.0
성사천어린이공원,어린이공원,서울특별시 마포구 성산동 199-11,37.565373,126.904868,166.0
중동소어린이공원,어린이공원,서울특별시 마포구 중동 36-27,37.570680,126.906726,779.0
상암공원,근린공원,서울특별시 마포구 상암동 산26-39,37.578696,126.883265,161153.0
매봉산공원,근린공원,서울특별시 마포구 상암동 1631,37.573807,126.895580,13137.0
구룡공원,근린공원,서울특별시 마포구 상암동 1583,37.582791,126.883713,14287.0
와우공원,근린공원,서울특별시 마포구 창전동3-231 등 59필지,37.552340,126.928984,73590.0
부엉이공원,근린공원,서울특별시 마포구 상암동1735,37.584788,126.883089,17640.0
성산공원,근린공원,서울특별시 마포구 성산동산11-1 등 38필지,37.562212,126.909895,103962.0
쌍룡산공원,근린공원,서울특별시 마포구 아현동 768,37.552928,126.950388,5791.0
샛터공원,근린공원,서울특별시 마포구 성산동200-326 등 19필지,37.566196,126.906180,31100.0
노고산공원,근린공원,서울특별시 마포구 대흥동 산1-30등17필지,37.551503,126.943063,528936.0
큰더기어린이공원,어린이공원,서울특별시 마포구 공덕동 470-1,37.550169,126.953199,1949.0
공덕역어린이공원,어린이공원,"서울특별시 마포구 공덕동 467-1,2,3",37.545107,126.951301,2435.0
마포어린이공원,어린이공원,서울특별시 마포구 마포동 350-5,37.535803,126.943667,2030.0
서울북부지방검찰청주변녹지,기타,서울특별시 도봉구 도봉2동 626-22,37.6756414,127.0466808,314
달맞이,근린공원,서울특별시 성동구 금호동4가 산 27,37.5433496006,127.0193024442,63411.43
무학봉,근린공원,서울특별시 성동구 하왕십리동 890-243,37.5612312466,127.0259523173,28843
금호,근린공원,서울특별시 성동구 금호동3가 1266,37.5490411673,127.0190198709,13467.8
샛  말,어린이공원,서울특별시 노원구 상계동 1116-50,37.67626473,127.05765700,331
선  녀,어린이공원,서울특별시 노원구 상계동 767-2,37.64630799,127.05895750,1500.2
소  망,어린이공원,서울특별시 노원구 상계동 720-1,37.65470356,127.06619100,1500
소곶네,어린이공원,서울특별시 노원구 월계동 411-47,37.62101391,127.06140410,814
송  림,어린이공원,서울특별시 노원구 공릉동 106-3,37.62769787,127.08729990,1500.3
씨  알,어린이공원,서울특별시 노원구 공릉동 371-1,37.62793146,127.07360810,991.3
안  골,어린이공원,서울특별시 노원구 월계동 781-1,37.63176137,127.05233860,1473.9
앵무새,어린이공원,서울특별시 노원구 하계동 251-13,37.63982606,127.07116740,1614.1
양  지,근린공원,서울특별시 노원구 중계동 362,37.64545773,127.07483580,10508.1
엄  지,어린이공원,서울특별시 노원구 상계동 720-4,37.65298873,127.06355860,1500.1
연  지,어린이공원,서울특별시 노원구 월계동 564,37.62895578,127.05665580,3847.1
연  촌,어린이공원,서울특별시 노원구 월계동 322-4,37.62811918,127.06295040,1509.7
연천내,어린이공원,서울특별시 노원구 월계동 411-50,37.62238292,127.06111500,152
영축산              <시공원>,근린공원,서울특별시 노원구 월계동 산108,37.62834719,127.05754100,260500
옹달샘,어린이공원,서울특별시 노원구 공릉동 270-4,37.62076239,127.08091200,341
용  화,어린이공원,서울특별시 노원구 상계동 695-1,37.65916949,127.05717130,1500
원  터,근린공원,서울특별시 노원구 상계동753-2,37.65043289,127.06275940,10121.4
월  계,어린이공원,서울특별시 노원구 월계동 429-44,37.62071011,127.06064600,858
이  화,어린이공원,서울특별시 노원구 중계동 363-8,37.64702362,127.07994920,1550.7
인덕마을,어린이공원,서울특별시 노원구 월계2동 277-22,37.63015582,127.05662700,2470
삼  들,어린이공원,서울특별시 노원구 상계동 623,37.67040400,127.05272660,1500
상  계,근린공원,서울특별시 노원구 상계동 620,37.66943924,127.05044020,30479.4
상계소공원1,소공원,서울특별시 노원구 상계동 680,37.66385315,127.06198500,2471
상계소공원2,소공원,서울특별시 노원구 상계동 677,37.66122126,127.06240260,1530
상계소공원3,소공원,서울특별시 노원구 상계3·4동 1355-6,37.66729090,127.07708270,574.2
상계소공원4,소공원,서울특별시 노원구 상계3·4동 1355-8,37.66443274,127.07456840,670
상록수,어린이공원,서울특별시 노원구 상계동 663,37.66040664,127.07032420,2130
새  싹,어린이공원,서울특별시 노원구 중계동 359-2,37.65101324,127.07504790,1516.9
새마을,어린이공원,서울특별시 노원구 상계동 1257-1,37.67970594,127.05241100,1307.8
샘  터,어린이공원,서울특별시 노원구 상계동 1255-1,37.68082342,127.05422010,1500
능동소공원,소공원,서울특별시 광진구 능동 242-26,37.55243686,127.082877,1062
홍련산의소공원,소공원,서울특별시 광진구 구의동 668-5,37.54613706,127.0886173,1291.1
뚝섬유원지역쉼터소공원,소공원,서울특별시 광진구 자양동 854-1,37.53189643,127.0673192,802.3
중곡역소공원(가칭),소공원,서울특별시 광진구 중곡동 30-79,37.56587772,127.084940,1276.7
온달공원,어린이공원,서울특별시 광진구 광장동 242-1,37.54598669,127.1040763,1012
평강공원,어린이공원,서울특별시 광진구 광장동 387-1,37.54811752,127.1005781,325
약초원공원,어린이공원,서울특별시 광진구 자양동 74-21,37.532914,127.0664003,826
정말공원,어린이공원,서울특별시 광진구 자양동 619-20,37.53316616,127.0781758,989.4
자마장공원,어린이공원,서울특별시 광진구 자양동 630,37.53444854,127.0821916,998.8
장독골공원,어린이공원,서울특별시 광진구 자양동 804-10,37.5356422,127.0778292,997.4
언덕배기공원,어린이공원,서울특별시 광진구 자양동 686-52,37.53214981,127.0879487,800.4
금모래공원,어린이공원,서울특별시 광진구 자양동 651-50,37.53030963,127.0825402,1022.5
동자공원,어린이공원,서울특별시 광진구 자양동 582-19,37.5318659,127.0742753,985.9
노유산공원,어린이공원,서울특별시 광진구 자양동 5-7,37.5391102,127.0685096,993.1
화양동정자마당소공원,소공원,서울특별시 광진구 화양동 110-34,37.54652182,127.0718116,2382
능동정자마당소공원,소공원,서울특별시 광진구 능동 369-12,37.55343589,127.0793355,1518
구의가로휴식소공원,소공원,서울특별시 광진구 구의동 589-4,37.53641296,127.0933277,95.2
약초원소공원,소공원,서울특별시 광진구 자양동 553-22,37.53498194,127.0679085,1337
세모꼴소공원,소공원,서울특별시 광진구 자양동 859-1,37.53839854,127.0815488,862
신일어린이공원,어린이공원,서울특별시 영등포구 신길동 455-1,37.510022,126.9221917,173
자매근린공원,근린공원,서울특별시 영등포구 여의도동 56,37.5166297,126.9290797,16458
문래근린공원,근린공원,서울특별시 영등포구 문래동3가 66,37.517456,126.894267,23611
신길근린공원,근린공원,서울특별시 영등포구 신길동 341-3,37.501712,126.905408,19604
당산근린공원,근린공원,서울특별시 영등포구 당산동3가 385,37.52521794,126.8951468,11154
메낙골근린공원,근린공원,서울특별시 영등포구 신길동 4934-4,37.50701967,126.915244,17229
중앙어린이공원,어린이공원,서울특별시 영등포구 영등포동6가 65-1,37.521363,126.904164,3671
평화어린이공원,어린이공원,서울특별시 영등포구 여의도동 50-2,37.52135273,126.9373261,4595
자유어린이공원,어린이공원,서울특별시 영등포구 여의도동 50-3,37.521353,126.937326,5385
강마을어린이공원,어린이공원,서울특별시 영등포구 당산6가 10-7,37.532972,126.906681,3329
서강어린이공원,어린이공원,서울특별시 영등포구 영등포동8가 28,37.5259219,126.905848,1797
원지어린이공원,어린이공원,서울특별시 영등포구 대림동 690,37.497618,126.899642,4845
동심어린이공원,어린이공원,서울특별시 영등포구 대림동 742,37.498712,126.897293,2820
두암어린이공원,어린이공원,서울특별시 영등포구 대림동 715,37.49551276,126.897371,1477
신우어린이공원,어린이공원,서울특별시 영등포구 대림동 657,37.503539,126.899081,3112
양화폭포근린공원,근린공원,서울특별시 영등포구 양평동 153-2,37.53904364,126.8985934,12404
영등포근린공원,근린공원,서울특별시 영등포구 영등포동 582-3,37.516127,126.912126,61544
양평어린이공원,어린이공원,서울특별시 영등포구 양평동4가 301-7,37.538015,126.898077,2845
성화공원,어린이공원,서울특별시 광진구 자양동 199-4,37.53620746,127.061859,253
양마장공원,어린이공원,서울특별시 광진구 자양동 689-6,37.5308707,127.0887271,1113
자양공원,어린이공원,서울특별시 광진구 자양동 792-1,37.5335548,127.0698629,494.8
가중나무공원,어린이공원,서울특별시 광진구 화양동 32-1,37.54651869,127.0677034,971.6
한아름공원,어린이공원,서울특별시 광진구 화양동 12-55,37.5443368,127.0704685,936.2
햇님공원,어린이공원,서울특별시 광진구 화양동 45-3,37.5426933,127.0670227,1002.3
화양공원,어린이공원,서울특별시 광진구 화양동 8-36,37.54160778,127.0696005,996.4
남일공원,어린이공원,서울특별시 광진구 군자동 159-1,37.5559474,127.0736903,238
군자공원,어린이공원,서울특별시 광진구 군자동 115-1,37.55456506,127.0728509,642
중곡공원,어린이공원,서울특별시 광진구 중곡동 232-44,37.5645362,127.079141,995.7
배나무터공원,어린이공원,서울특별시 광진구 중곡동 695,37.56834108,127.0802695,971.9
해오름공원,어린이공원,서울특별시 광진구 중곡동 100-16,37.55678467,127.0921845,840
한마음공원,어린이공원,서울특별시 광진구 중곡동 51-6,37.5595627,127.083993,897.8
긴고랑공원,어린이공원,서울특별시 광진구 중곡동 68-19,37.55888021,127.0910186,633
개나리공원,어린이공원,서울특별시 광진구 구의동 216-5,37.538013,127.0923645,988.8
목련공원,어린이공원,서울특별시 광진구 구의동 223-4,37.54064005,127.0906545,989.8
무궁화공원,어린이공원,서울특별시 광진구 구의동 206-10,37.5412468,127.0945509,1041.7
장미공원,어린이공원,서울특별시 광진구 구의동 590-2,37.5362728,127.0901418,986.5
푸른동산공원,어린이공원,서울특별시 광진구 구의동 227-13,37.5429034,127.0911933,933.2
구둘공원,어린이공원,서울특별시 광진구 구의동 60-8,37.5481208,127.0921708,788.1
산마루공원,어린이공원,서울특별시 광진구 구의동 560-5,37.555070,127.095143,917
구의공원,어린이공원,서울특별시 광진구 구의동 546-2,37.53650324,127.0947414,10464
명성공원,어린이공원,서울특별시 광진구 구의동 249-25,37.541424,127.0867221,548.4
해오라기,어린이공원,서울특별시 노원구 공릉동 503-17,37.62562133,127.07617650,959.7
햇  빛,어린이공원,서울특별시 노원구 상계동 646,37.67163547,127.08020810,1631.2
햇 살,어린이공원,서울특별시 노원구 월계동 563,37.62684160,127.05097090,2040.7
호돌이,어린이공원,서울특별시 노원구 상계동 622,37.67040400,127.05272660,1500.1
희망,어린이공원,서울특별시 노원구 상계동 111-201,37.67244300,127.07876300,984
월계 롯데캐슬 옆,기타,서울특별시 노원구 월계2동 865-5,37.62678470,127.04737370,764
불암초,기타,서울특별시 노원구 중계본동 107-8,37.65078442,127.08060180,412
불암소공원,기타,서울특별시 노원구 중계4동 453-38,37.65835220,127.07002500,1198
노원골 만남의광장,기타,서울특별시 노원구 상계1동 1001,37.67461430,127.05940440,800
천상병공원,기타,서울특별시 노원구 상계1동 996-27,37.67433280,127.05701980,197
비콘과대망사이,기타,서울특별시 노원구 상계1동 1116-120,37.67669180,127.05776990,231
중계1동 소공원,기타,서울특별시 노원구 중계1동 421-67외4,37.64994240,127.06911900,1642
소방파출소,기타,서울특별시 노원구 상계2동 197-11,37.65880710,127.06629720,233
순복음교회 뒤,기타,서울특별시 노원구 상계2동 178-18,37.65583840,127.06664350,76
순복음 목재소,기타,서울특별시 노원구 상계2동 330-41,37.65623110,127.06503500,77
상계2동 마을숲,기타,서울특별시 노원구 상계2동 373-13,37.65680740,127.06763770,1341
현대 초입,기타,서울특별시 노원구 상계3동 107-1798,37.66644140,127.08013870,110
간촌 인근,기타,서울특별시 노원구 상계5동 156-66,37.66301390,127.07187800,41
상계초,기타,서울특별시 노원구 상계5동 393-27,37.65917310,127.06383980,39
계상초 인근,기타,서울특별시 노원구 상계5동 434-8,37.66183730,127.06514160,62
석계역문화공원,기타,서울특별시 노원구 월계1동 47-45,37.61496111,127.06455250,3900
공릉가로공원,기타,서울특별시 노원구 공릉1동 657-8,37.61768123,127.07626600,8999
상계 5,기타,서울특별시 노원구 상계5동 155-23,37.66353480,127.06933110,417
한천가로공원,기타,서울특별시 노원구 공릉1동 406-1,37.62430860,127.07055000,7145
우이천가로공원,기타,서울특별시 노원구 월계2동 861-3,37.62571120,127.04701890,8098
월계2동쌈지(신화연립),기타,서울특별시 노원구 월계2동 912-1,37.63245860,127.04271440,164
월계2동쌈지(신우빌라),기타,서울특별시 노원구 월계2동 877-4,37.62906629,127.04575930,561
중계본동 보호수 근처,기타,서울특별시 노원구 중계동본 58-35,37.64649650,127.08086700,105
원암유치원,기타,서울특별시 노원구 중계동본 90-37,37.64980400,127.08430600,380
상계5동 쌈지마당,기타,서울특별시 노원구 상계5동 167-18,37.66201950,127.06877270,137
상계5동 간촌마을 가로공원,기타,서울특별시 노원구 상계5동 458-3,37.66611680,127.06585310,1298.2
힐링숲,기타,서울특별시 노원구 상계5동 441-3,37.66139630,127.06539310,862
해바라기,어린이공원,서울특별시 노원구 하계동 277,37.63463264,127.07095910,4504
방아다리공원,어린이공원,서울특별시 강동구 명일2동 236,37.548156,127.153648,2010.4
둔촌공원,어린이공원,서울특별시 강동구 둔촌2동 79-4,37.531437,127.143288,2226
암사동공원,소공원,서울특별시 강동구 암사동 518-1,37.54888077,127.1233123,1022
솔말소공원,근린공원,서울특별시 강동구 암사3동 400-1,37.556493,127.139147,1108.6
솜다래공원,근린공원,서울특별시 강동구 암사1동 413-4,37.553691,127.141229,3993.8
암사공원,근린공원,서울특별시 강동구 암사3동 414-20,37.5565294,127.1417157,7047
천일공원,어린이공원,서울특별시 강동구 천호1동 221-3,37.54498878,127.1362629,2408
당말공원,어린이공원,서울특별시 강동구 천호3동 167-195,37.53912769,127.133246,2409
다솜공원,어린이공원,서울특별시 강동구 강일동 333-1,37.546877,127.167582,3125
꽃보라공원,어린이공원,서울특별시 강동구 강일동 317-1,37.565352,127.175724,3185
윤슬공원,어린이공원,서울특별시 강동구 강일동 448-1,37.562677,127.177545,2591
꿈터공원,어린이공원,서울특별시 강동구 강일동 429-1,37.560861,127.180266,1804
나루공원,어린이공원,서울특별시 강동구 천호2동 569-1,37.547038,127.123604,1500
강일공원,근린공원,서울특별시 강동구 강일동 332-5,37.569526,127.1744407,34591.6
벌말공원,근린공원,서울특별시 강동구 강일동 산8-1,37.559936,127.177202,86205.7
암사공원,어린이공원,서울특별시 강동구 암사1동 산59-2,37.552756,127.137981,1780
강덕공원,근린공원,서울특별시 강동구 강일동 산11-6,37.558585,127.174682,46699.6
상계 1,기타,서울특별시 노원구 상계동1 1119-12,37.67648030,127.05285610,254
상계 3,기타,서울특별시 노원구 상계동3 107-1861,37.66611360,127.07798860,76
공릉2(산업대앞),기타,서울특별시 노원구 공릉동2 462-14,37.63052090,127.07335640,103
쌈지마당,기타,서울특별시 노원구 중계동본 16-2,37.64418344,127.08794470,992
"우체국 옆(엠코, 태릉입구 5번 출구)",기타,서울특별시 노원구 공릉1동 670-20외,37.61821610,127.07591200,487.7
노원역 역사문화마당,기타,서울특별시 노원구 상계2동 839-1,37.65447160,127.05586640,250
양지마을마당,기타,서울특별시 노원구 중계1동 580-2,37.65047110,127.06879710,563.7
공릉3동소공원,기타,서울특별시 노원구 공릉3동 318-3,37.62766279,127.06960590,3000
주민소통공간,기타,"서울특별시 노원구 상계5동 156-147,16",37.66280340,127.07133040,198
성북역,기타,서울특별시 노원구 월계1동 412-1,37.62315543,127.05918810,4216
샘말공원,기타,서울특별시 노원구 공릉1동 517-11,37.62371130,127.07302720,937.4
산성미소지움 앞,기타,서울특별시 노원구 공릉2동 224-18,37.62128712,127.08337870,113
우남아파트 앞,기타,서울특별시 노원구 월계1동 494-9,37.61555409,127.06736990,43
석계역 굴다리,기타,서울특별시 노원구 월계1동 66-11,37.61435700,127.06357900,413
월계 현대아파트앞,기타,서울특별시 노원구 월계1동 76-1,37.61722520,127.06253870,108
신사무궁화공원,어린이공원,서울특별시 강남구 신사동 625-5,37.524131,127.0319138,1641.8
신사까치공원,어린이공원,서울특별시 강남구 신사동 597,37.52342193,127.029229,992.9
신사개나리공원,어린이공원,서울특별시 강남구 신사동 609-2,37.52567303,127.029443,991.3
압구정목련공원,어린이공원,서울특별시 강남구 압구정동 466,37.53268534,127.0322088,2027.2
압구정은행나무공원,어린이공원,서울특별시 강남구 압구정동 459,37.53072221,127.0314438,2547.4
삼성목련공원,어린이공원,서울특별시 강남구 삼성동 55-1,37.518515,127.0538884,1641.4
삼성까치공원,어린이공원,서울특별시 강남구 삼성동 85,37.51841744,127.0605431,1462.9
청담은행나무공원,어린이공원,서울특별시 강남구 청담동 94-4,37.525154,127.0442417,1643.8
청담목련공원,어린이공원,서울특별시 강남구 청담동 51,37.52300518,127.0498445,1642.1
도곡까치공원,어린이공원,서울특별시 강남구 도곡동 455,37.483326,127.0451093,1793.8
도곡목련공원,어린이공원,서울특별시 강남구 도곡동 415-3,37.484915,127.0443053,1709.2
역삼장미공원,어린이공원,서울특별시 강남구 역삼동 780-25,37.495327,127.0447331,1636.6
역삼까치공원,어린이공원,서울특별시 강남구 역삼동 824-10,37.4972618,127.0307401,987.2
역삼무궁화공원,어린이공원,서울특별시 강남구 역삼동 830-23,37.493835,127.032209,991.5
역삼개나리공원,어린이공원,서울특별시 강남구 역삼동 739-15,37.497571,127.0362551,1635
역삼소나무공원,어린이공원,서울특별시 강남구 역삼동 836-21,37.49099783,127.0336992,987.3
역삼은행나무공원,어린이공원,서울특별시 강남구 역삼동 611,37.505409,127.0312225,1647.1
대치목련공원,어린이공원,서울특별시 강남구 대치동 929-10,37.49982553,127.0581713,1649.1
